image_id,split,label,label_id,source_dataset,source_version,source_original_split,source_original_label,source_project_relative_path,source_dataset_relative_path,selected_relative_path,source_sha256,copied_sha256,selection_rank,file_size_bytes,width,height,mode,format
cifake_v3_train_ai_generated_0166,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3771 (6).jpg,train/FAKE/3771 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0166.jpg,05fefcba7cd94b2a9ad6992b56e1e11a059faab471ba63c7726ef24edae36862,05fefcba7cd94b2a9ad6992b56e1e11a059faab471ba63c7726ef24edae36862,00eb04da52e661b463202cb04da736c337bb8b9e5587e49db750a38d20e26d85,1026,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0167,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4519 (2).jpg,train/FAKE/4519 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0167.jpg,9f36864d5101dc1df69d12e2a940e009c8155c55d069f0739cb9ce0b9dae7a63,9f36864d5101dc1df69d12e2a940e009c8155c55d069f0739cb9ce0b9dae7a63,00ec0e945a534ceca367b5b252d8885db29aa514bb426df8a9fda111f34caa49,971,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0168,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1033 (8).jpg,train/FAKE/1033 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0168.jpg,2a1404dc54fb920357cdaa150d8ccc53acc732cc418468c92cc6d685675a6501,2a1404dc54fb920357cdaa150d8ccc53acc732cc418468c92cc6d685675a6501,00ec3c23b95a14c9a9a7f3fddf96d8ea7ec2fa46f1bd7fda9a70a50c9f203214,1017,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0169,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4832 (9).jpg,train/FAKE/4832 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0169.jpg,e72e1ea4d83b053ee1e74af5fd08f93daf04dbdf0984b9cb584879205e427ea6,e72e1ea4d83b053ee1e74af5fd08f93daf04dbdf0984b9cb584879205e427ea6,00efe5b785e1da7525541eb9c495bf3d50537124956c10656ee22d7dfdf10ca2,818,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0170,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5936.jpg,train/FAKE/5936.jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0170.jpg,d977cbd679e93586f3362e7c98a03785ddc204930b1a93c474baa89fc2794552,d977cbd679e93586f3362e7c98a03785ddc204930b1a93c474baa89fc2794552,00f028167900a52bfe7e592e22f4a3db2aaf6c708106f1677d1dbb21bea64f3d,896,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0171,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1210 (3).jpg,train/FAKE/1210 (3).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0171.jpg,97e331d672dcd770fbc1a67642d1c6071ee75494306036d1543ffbe5e2c71582,97e331d672dcd770fbc1a67642d1c6071ee75494306036d1543ffbe5e2c71582,00f376c02521be738609aa86950af2121b0798a1392ae67542b791414f4bc70c,846,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0172,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4544 (10).jpg,train/FAKE/4544 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0172.jpg,94c5875a79ef47ebef20cd5ec97c6fe778b89f5cc9360908ad1ff85189ae01e6,94c5875a79ef47ebef20cd5ec97c6fe778b89f5cc9360908ad1ff85189ae01e6,00f4020246b6f462f01f96e70c6eac25cfef301a02bdf8845512061024e2bce7,875,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0173,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1351 (4).jpg,train/FAKE/1351 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0173.jpg,c50ed3003cf71930f01b4e0ec922d658acb12fc16ddffd8afca1797478aef63b,c50ed3003cf71930f01b4e0ec922d658acb12fc16ddffd8afca1797478aef63b,00f4475ef5bced0e4e4294886d4f1c706a61d70da6eb3761eb1f407277c552b6,939,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0174,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2873 (8).jpg,train/FAKE/2873 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0174.jpg,6bd648d856c73806036295dff263e8d8ca436f9ac75d8c214aaea9e189b91b0c,6bd648d856c73806036295dff263e8d8ca436f9ac75d8c214aaea9e189b91b0c,00f47ff594e5c8a9a7e72ede5cb344d793561a8deb9ae2a1a3bab0234653ce5a,1015,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0175,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5144 (4).jpg,train/FAKE/5144 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0175.jpg,068de6ffa769cf89198ced8d8f5762c8a1d1c609b61b8d8d835bb7481168f299,068de6ffa769cf89198ced8d8f5762c8a1d1c609b61b8d8d835bb7481168f299,00f6a3c54f1f832d0db831bd1a19253f7681410336335073f080ade1d49e6482,820,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0176,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3089 (3).jpg,train/FAKE/3089 (3).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0176.jpg,990dc3296edd6c06779865fa2629047d74b228ff5e94b3b16a6508e9b1104159,990dc3296edd6c06779865fa2629047d74b228ff5e94b3b16a6508e9b1104159,00f9f18e071859014e0ea7cba390e01d069628445969ea25e4e9e62378077d8c,836,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0177,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2454 (9).jpg,train/FAKE/2454 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0177.jpg,ea3929d4e5928e1d2c69c4f7ad44ec6510585958939a3c71157c8db833f2b857,ea3929d4e5928e1d2c69c4f7ad44ec6510585958939a3c71157c8db833f2b857,00fad8fb1a9ace91c99ad0e8c968616df9e58683cd795c0ae8dbe2a312177138,873,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0178,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5805 (4).jpg,train/FAKE/5805 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0178.jpg,f61e211ef0760b13e2bc995696e0b5fed167045c9964667d4f7c549d14c822f9,f61e211ef0760b13e2bc995696e0b5fed167045c9964667d4f7c549d14c822f9,00fb191702dd2cad27c70f5cc65df4c29c88ec1181f9e5e5af30a4392c9488f4,923,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0179,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4925 (6).jpg,train/FAKE/4925 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0179.jpg,37459713e735b69deffdf84e4010bff5727d5b519073e197acf9c039525bb036,37459713e735b69deffdf84e4010bff5727d5b519073e197acf9c039525bb036,00ff05ab501a726aa8516a1b545dc85a72a2166c39589c2f770649ef65acbee0,924,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0180,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1838 (2).jpg,train/FAKE/1838 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0180.jpg,d5255c343b6cf28b2a23a80125bdc0e8477f2753e66eb31da09121306725ba77,d5255c343b6cf28b2a23a80125bdc0e8477f2753e66eb31da09121306725ba77,010198c1f902b7eabc4830106c66d214e099a9a3b1c19c1361fa3868d0a857dc,992,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0181,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2012 (2).jpg,train/FAKE/2012 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0181.jpg,50d483d5a6327ffb9cd16542de7e36ea8d7a250de47ada355d399284e204f490,50d483d5a6327ffb9cd16542de7e36ea8d7a250de47ada355d399284e204f490,0103ae24cb37fb4184c3cc5b8c09ba26b9c78047a11e3287d39137dce89b4fae,854,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0182,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4535 (2).jpg,train/FAKE/4535 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0182.jpg,2169f035a538262d224ecac8d3529908e66e88bfcb18e3e28d85b474d3deea65,2169f035a538262d224ecac8d3529908e66e88bfcb18e3e28d85b474d3deea65,0104645784a12d79d51cd15546a02ae0a5590d3c31923f8ae312d944bedb2a32,911,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0183,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4058 (4).jpg,train/FAKE/4058 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0183.jpg,fe348bf08e6e2773d236346feb51076c5a83b6a1bd8d8b7a5bc101b9cea0f4ab,fe348bf08e6e2773d236346feb51076c5a83b6a1bd8d8b7a5bc101b9cea0f4ab,010618c47ec0d7ce2971558357661f54bee8d7def455093752cf43dba55f79eb,890,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0184,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3956 (2).jpg,train/FAKE/3956 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0184.jpg,98d5a8fd2fac1b83de139232afebbef3263bd682d7b1df4b98c6e5342f1feb1b,98d5a8fd2fac1b83de139232afebbef3263bd682d7b1df4b98c6e5342f1feb1b,01076085270c79fc3a3561781f1b2a90b3be902bfc02bf23e15fcb1d42252c26,940,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0185,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4095 (4).jpg,train/FAKE/4095 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0185.jpg,2f0892f7634cc5fdb52e2437ee9112be4bb34f3d83edc9ceb331213be9f1a135,2f0892f7634cc5fdb52e2437ee9112be4bb34f3d83edc9ceb331213be9f1a135,0107f34199326c580e964e4b53ef7d47bdfff68c70a85ac1eeb82c747afb9b7e,924,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0186,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1811 (9).jpg,train/FAKE/1811 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0186.jpg,24e05dd59bad2c73cf273c5234cf24221df4f2934218f7a5bbab0f51bee0bba7,24e05dd59bad2c73cf273c5234cf24221df4f2934218f7a5bbab0f51bee0bba7,01096f3d3cdb3c4dc73e8d5abf288a80e835a7c230fcb1edad86acce96071789,810,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0187,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5715 (6).jpg,train/FAKE/5715 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0187.jpg,e232c0c1d967ae762a8b5b3dcb7f4c722c6e83027b85c738b1eb2ecb88fbf77b,e232c0c1d967ae762a8b5b3dcb7f4c722c6e83027b85c738b1eb2ecb88fbf77b,010c8dd57295a260dbe942b84a45b3c73d490f6a4d481fa06646050a3753302f,939,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0188,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4129 (6).jpg,train/FAKE/4129 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0188.jpg,759fed90e2eeec15102e2052dae58c90c900591c9a9acac46c1cb7a7ee63b76d,759fed90e2eeec15102e2052dae58c90c900591c9a9acac46c1cb7a7ee63b76d,010d375b1ae73d2e6f53279be8258e2b2be2242a0aadd08f7fe04d5e98145ed0,992,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0189,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5541 (6).jpg,train/FAKE/5541 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0189.jpg,b62f8a353afa1d10d0b2affb8fcf76c7c94ecc28f23ab34e6a1c85da0c96c846,b62f8a353afa1d10d0b2affb8fcf76c7c94ecc28f23ab34e6a1c85da0c96c846,010db0dd179afa27c8c0ebbf835a2fe2afbea50af2030229ea53d481dea963b9,898,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0190,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5486 (2).jpg,train/FAKE/5486 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0190.jpg,9543cfe9279ffab07e61f4dece9af80e94228bf4aec0ce34c21221d985c3d04a,9543cfe9279ffab07e61f4dece9af80e94228bf4aec0ce34c21221d985c3d04a,010edf03d5b821ca326b6f6505eef4dafb122cdf9f91ce5168311c6ef9ad4b3b,936,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0191,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1395 (6).jpg,train/FAKE/1395 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0191.jpg,681b662527ad6d3ed5641d51abaf4385e13b8b221b221b025eeb3895649b15e0,681b662527ad6d3ed5641d51abaf4385e13b8b221b221b025eeb3895649b15e0,011100847888b73ade96f52d4a0fd578954797a81890d94bf22d631eb0cfc9ee,994,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0192,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4437 (5).jpg,train/FAKE/4437 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0192.jpg,678101f0c6d825519bd4ff79ce7d0eb84e15c377fe3e4df777da480114cd7538,678101f0c6d825519bd4ff79ce7d0eb84e15c377fe3e4df777da480114cd7538,0111cd34812c6fde33b428fc4dbb05dfc92a34bcb80e6ea505f2b7c344b1c58a,855,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0193,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1095 (4).jpg,train/FAKE/1095 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0193.jpg,34a7b30e86bbe007926f2e27c1f4a0a6bbd97590baa7b8437f8daf5fd9c5323c,34a7b30e86bbe007926f2e27c1f4a0a6bbd97590baa7b8437f8daf5fd9c5323c,0112336b27b27c5fa52559a75ee9b4a5165e082d324452e3e9ca57730719804b,968,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0194,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1111 (3).jpg,train/FAKE/1111 (3).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0194.jpg,028dbaea49164b28c0f29b0801c47a7dd5ec35ede315278954458474c5179d15,028dbaea49164b28c0f29b0801c47a7dd5ec35ede315278954458474c5179d15,01125dd27ab053591c373f4fa630a74a7a6f3440280dfdcd18463183fc6d3460,834,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0195,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5581 (9).jpg,train/FAKE/5581 (9).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0195.jpg,4685d600859b3771f60a29215d944a4257b9b34c92014b4d913d232843b0bf30,4685d600859b3771f60a29215d944a4257b9b34c92014b4d913d232843b0bf30,0113cebb6d87224d8797d86d7ccf0553d87f3496c62067feda7dd72224e66ca5,846,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0196,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3575 (4).jpg,train/FAKE/3575 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0196.jpg,7cc4b3e903a8321eabf370db0c7337321ccfdc084c976f85cfd2cfce41af2808,7cc4b3e903a8321eabf370db0c7337321ccfdc084c976f85cfd2cfce41af2808,0114dbbd722c33c53a4c6e273342aa21d72ea8c4809d5c733568c8dc156153ea,953,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0197,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1813 (2).jpg,train/FAKE/1813 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0197.jpg,3c8335891a0dcdca3576a15cb0906c56618e7da347e0b81dbbe950d78e6a7f1b,3c8335891a0dcdca3576a15cb0906c56618e7da347e0b81dbbe950d78e6a7f1b,01153cb185f1d8f07968e753042209aa52c1577f38b55a1a558c5f0ea7732848,937,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0198,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4378 (6).jpg,train/FAKE/4378 (6).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0198.jpg,0c46d4306140f799d70acf3cc1bcd89e03c6886b572d31b0c60919f72ebe1d0d,0c46d4306140f799d70acf3cc1bcd89e03c6886b572d31b0c60919f72ebe1d0d,0116d6920f50e77c041ede8ebb3f941932a560398f23f260e555b2fa1cd2a084,938,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0199,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3585 (2).jpg,train/FAKE/3585 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0199.jpg,e5684c1df7ad8dd7c993fc7f0755159f14f1573baec7e56217fd5eb9b5c7afb7,e5684c1df7ad8dd7c993fc7f0755159f14f1573baec7e56217fd5eb9b5c7afb7,01185d0c3c451ecb74a73078fbcbc8e38371fc73db51ce1fdcdd25103416eec4,894,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0200,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3832 (10).jpg,train/FAKE/3832 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0200.jpg,2543d6e2834c0081e8018a9773bf524535e181caf5132d707f0650a89a0d74b6,2543d6e2834c0081e8018a9773bf524535e181caf5132d707f0650a89a0d74b6,0119b4ddf0dd3313a2660a84b6527cfdc14e74a5b3656902d9d5e29ab56afc68,974,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0201,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1172.jpg,train/FAKE/1172.jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0201.jpg,e042c032d60c3a0a4f11b8dab291a9bad21e57928093fab766e823ddc5a07f6c,e042c032d60c3a0a4f11b8dab291a9bad21e57928093fab766e823ddc5a07f6c,0119cf99158da503dccf37a008dd8e030b3d626fdbcc836da9b59084577d895e,880,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0202,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4287 (8).jpg,train/FAKE/4287 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0202.jpg,5149afe21ca1d3c0a9c18de769b616579c5047bccd11a312f73d79a4c2e2302f,5149afe21ca1d3c0a9c18de769b616579c5047bccd11a312f73d79a4c2e2302f,011a26a608ac735515a86c3cdea35d248234aa766d27fdbaa75b5f1ad14cf644,951,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0203,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2462 (5).jpg,train/FAKE/2462 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0203.jpg,8c1935e30f0a4cff4c9da055796c7f6bec9626da86a8c013c405fe1ed397d872,8c1935e30f0a4cff4c9da055796c7f6bec9626da86a8c013c405fe1ed397d872,011a7a871d01b09fcd74b755a759fcc29586936962332d2802da5b63d951d01a,962,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0204,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3071 (10).jpg,train/FAKE/3071 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0204.jpg,bdeb0077479491106a07de8351ff91dcf954e3af920daf03558e78133eb94892,bdeb0077479491106a07de8351ff91dcf954e3af920daf03558e78133eb94892,011baa34e5ea9c464499fe393432bbddf11647f0c9e7be6e78da7cd9f37dd422,985,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0205,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5025 (4).jpg,train/FAKE/5025 (4).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0205.jpg,43e1fd052d0f38aef5b784049cf5b2cd7dbcc7a5ee9a2bf49cddb992e228393f,43e1fd052d0f38aef5b784049cf5b2cd7dbcc7a5ee9a2bf49cddb992e228393f,011cf385bfceac06e4faeddb34712159b5fc279abac0ac80d0ef93cd74421ea9,980,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0206,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1143 (10).jpg,train/FAKE/1143 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0206.jpg,0e9351e7861903b124d81c20f8dfcc3d6f42e6ecce5a957e40dc9bbb3f5900aa,0e9351e7861903b124d81c20f8dfcc3d6f42e6ecce5a957e40dc9bbb3f5900aa,011dd94929e853ed72f691d251ea0f20bc2562936f059d0ed5edf756ab548040,958,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0207,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1031 (7).jpg,train/FAKE/1031 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0207.jpg,81ce06ad3c2c6e272bedfa59f6f9625234e217a39a537668539d10620a09017e,81ce06ad3c2c6e272bedfa59f6f9625234e217a39a537668539d10620a09017e,011e02f9f3bd0cb9dd554ac597d865f673f38adf906f82c93fa3d395ecbf7db1,975,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0208,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5019 (5).jpg,train/FAKE/5019 (5).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0208.jpg,51feac959a3d364fbeee9d5c08856f2d4cb59421d3a596f8117338296e3c8d9e,51feac959a3d364fbeee9d5c08856f2d4cb59421d3a596f8117338296e3c8d9e,011f79bb4f6f707b35b0a53c62eda1e3bc0d9a75cb41c3f486cec7cdf4d1efed,1008,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0209,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1797.jpg,train/FAKE/1797.jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0209.jpg,031d50e375957ecaee2bf2478e5b68f26d9f98e206fd92be2b8ea3b5efc3994b,031d50e375957ecaee2bf2478e5b68f26d9f98e206fd92be2b8ea3b5efc3994b,011fa398a443f79571465fed4afbeaee4e3d04a782fe2ebe52ae72575b87df3f,825,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0210,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/2934 (10).jpg,train/FAKE/2934 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0210.jpg,cefe71d6375dd256516904c01ada9372fd500091cf0a4603aa68187c5db067ff,cefe71d6375dd256516904c01ada9372fd500091cf0a4603aa68187c5db067ff,011fcd880d537a94adcd4c349f22d28778fdefbe131c4a1a6dc04bd252e15d6d,842,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0211,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/4580 (8).jpg,train/FAKE/4580 (8).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0211.jpg,7af00094ee47391f1392fe661c0ccecbeb7ed0099a47e7d8e3c10e4e1224ac2c,7af00094ee47391f1392fe661c0ccecbeb7ed0099a47e7d8e3c10e4e1224ac2c,0120e3cf9d8db4f99f689176856a5b4231b4ab9803482042c62ded7039e82eac,998,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0212,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1629 (3).jpg,train/FAKE/1629 (3).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0212.jpg,e1816ca24dd1438b346b9d17060c262cc811b9ce0a2e05fa210f54f42d5d02d9,e1816ca24dd1438b346b9d17060c262cc811b9ce0a2e05fa210f54f42d5d02d9,012209d7e692146c35a068ac03b54d619ba3759170f05bb9bfcc0b64f098a70e,805,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0213,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5131 (7).jpg,train/FAKE/5131 (7).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0213.jpg,732c5868bbc50da6cea39c061b9917c60eecd4f10bb90f57c16f0599970075e7,732c5868bbc50da6cea39c061b9917c60eecd4f10bb90f57c16f0599970075e7,0125a96cfc4cbc3d95a41708284b92cc5209d96b19c88144fb6ca9d277443a63,895,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0214,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/3731 (10).jpg,train/FAKE/3731 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0214.jpg,8cffae82c53a92f8c096ee972aa4b93eb3731eafca659d7d2609e61c40b99302,8cffae82c53a92f8c096ee972aa4b93eb3731eafca659d7d2609e61c40b99302,0126019d85fb2e2b8c58fd16bcc27bd4d41b3700d859f46b88fb959427870585,1033,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0215,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/5877 (2).jpg,train/FAKE/5877 (2).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0215.jpg,b29234f134fcce873bfc407e0a68645f0970f8faf1a5983ef502c574b66067d1,b29234f134fcce873bfc407e0a68645f0970f8faf1a5983ef502c574b66067d1,012a9b66be52c7c079f89054c9ffb0dacae7c895516ea9ee68f35e5a7758e0cf,895,32,32,RGB,JPEG
cifake_v3_train_ai_generated_0216,train,ai_generated,1,CIFAKE,3,train,fake,data/interim/cifake_source_v3/train/FAKE/1977 (10).jpg,train/FAKE/1977 (10).jpg,data/raw/prototype/ai_generated/cifake_v3_train_ai_generated_0216.jpg,227e59301294fceefe361a5d1482665c9c743b0afbea60b62493b326c8b76613,227e59301294fceefe361a5d1482665c9c743b0afbea60b62493b326c8b76613,012c24d64837d3af740a35b82cb43eca39627621273c25db593fb76c1e4bf5e5,919,32,32,RGB,JPEG
